Longitude,Latitude,Pixel,Scan
342.53317,-12.522053,0,6900
342.414454,-12.5219192,50,6900
342.295846,-12.521737,100,6900
342.177316,-12.5215067,150,6900
342.058835,-12.5212281,200,6900
341.942742,-12.5209084,249,6900
342.532833,-12.3847849,0,6950
342.414216,-12.3846495,50,6950
342.295707,-12.3844664,100,6950
342.177276,-12.3842358,150,6950
342.058893,-12.3839575,200,6950
341.942898,-12.3836387,249,6950
342.532498,-12.2475092,0,7000
342.413979,-12.2473723,50,7000
342.295567,-12.2471885,100,7000
342.177234,-12.2469576,150,7000
342.058949,-12.2466798,200,7000
341.94305,-12.246362,249,7000
342.532157,-12.1102376,0,7050
342.413736,-12.1100995,50,7050
342.295421,-12.1099148,100,7050
342.177185,-12.1096839,150,7050
342.058997,-12.1094066,200,7050
341.943192,-12.1090898,249,7050
342.531827,-11.9729652,0,7100
342.413502,-11.9728253,50,7100
342.295283,-11.9726396,100,7100
342.177143,-11.9724081,150,7100
342.059051,-11.972131,200,7100
341.943341,-11.971815,249,7100
342.531503,-11.8356833,0,7150
342.413273,-11.8355419,50,7150
342.29515,-11.8353552,100,7150
342.177104,-11.8351235,150,7150
342.059108,-11.8348467,200,7150
341.943491,-11.8345316,249,7150
342.531175,-11.6983947,0,7200
342.413039,-11.6982521,50,7200
342.29501,-11.698065,100,7200
342.177059,-11.6978334,150,7200
342.059157,-11.6975573,200,7200
341.943632,-11.6972435,249,7200
342.530853,-11.561107,0,7250
342.41281,-11.5609632,50,7250
342.294874,-11.5607755,100,7250
342.177017,-11.5605438,150,7250
342.059208,-11.5602683,200,7250
341.943775,-11.5599557,249,7250
342.530524,-11.4238237,0,7300
342.412574,-11.4236785,50,7300
342.294731,-11.4234899,100,7300
342.176965,-11.4232581,150,7300
342.059249,-11.422983,200,7300
341.943907,-11.4226714,249,7300
342.530196,-11.2865262,0,7350
342.412338,-11.2863797,50,7350
342.294586,-11.2861904,100,7350
342.176913,-11.2859585,150,7350
342.059288,-11.2856839,200,7350
341.944036,-11.2853734,249,7350
342.52988,-11.1492194,0,7400
342.412113,-11.1490716,50,7400
342.294452,-11.1488817,100,7400
342.176869,-11.1486498,150,7400
342.059335,-11.1483757,200,7400
341.944171,-11.1480664,249,7400
342.529566,-11.0119173,0,7450
342.411888,-11.0117683,50,7450
342.294317,-11.0115778,100,7450
342.176824,-11.0113459,150,7450
342.05938,-11.0110725,200,7450
341.944305,-11.0107643,249,7450
342.52925,-10.8746076,0,7500
342.411662,-10.8744572,50,7500
342.29418,-10.8742659,100,7500
342.176776,-10.8740337,150,7500
342.059421,-10.8737607,200,7500
341.944432,-10.8734535,249,7500
342.528937,-10.7372968,0,7550
342.411436,-10.737145,50,7550
342.294043,-10.7369529,100,7550
342.176727,-10.7367206,150,7550
342.05946,-10.736448,200,7550
341.944558,-10.7361419,249,7550
342.528622,-10.5999894,0,7600
342.411209,-10.599836,50,7600
342.293902,-10.599643,100,7600
342.176673,-10.5994103,150,7600
342.059494,-10.599138,200,7600
341.944677,-10.5988327,249,7600
342.528316,-10.4626692,0,7650
342.410989,-10.4625143,50,7650
342.293769,-10.4623204,100,7650
342.176626,-10.4620874,150,7650
342.059533,-10.4618154,200,7650
341.944801,-10.461511,249,7650
342.528016,-10.3253375,0,7700
342.410774,-10.3251814,50,7700
342.29364,-10.3249868,100,7700
342.176583,-10.3247538,150,7700
342.059575,-10.3244823,200,7700
341.944927,-10.324179,249,7700
342.527711,-10.1880049,0,7750
342.410554,-10.1878474,50,7750
342.293504,-10.1876521,100,7750
342.176532,-10.1874189,150,7750
342.059608,-10.1871479,200,7750
341.945043,-10.1868456,249,7750
342.527409,-10.0506708,0,7800
342.410336,-10.0505118,50,7800
342.29337,-10.0503155,100,7800
342.176481,-10.050082,150,7800
342.059642,-10.0498113,200,7800
341.945159,-10.0495098,249,7800
342.527112,-9.91333269,0,7850
342.410121,-9.91317234,50,7850
342.293238,-9.91297532,100,7850
342.176432,-9.91274167,150,7850
342.059675,-9.91247139,200,7850
341.945274,-9.91217094,249,7850
342.526817,-9.77599432,0,7900
342.409909,-9.77583269,50,7900
342.293108,-9.77563499,100,7900
342.176384,-9.77540125,150,7900
342.059709,-9.77513148,200,7900
341.945388,-9.77483211,249,7900
342.526519,-9.63865642,0,7950
342.409693,-9.6384933,50,7950
342.292972,-9.63829471,100,7950
342.176329,-9.63806067,150,7950
342.059736,-9.6377912,200,7950
341.945494,-9.6374927,249,7950
342.526221,-9.50130048,0,8000
342.409475,-9.50113621,50,8000
342.292835,-9.50093706,100,8000
342.176272,-9.50070307,150,8000
342.059759,-9.50043423,200,8000
341.945596,-9.50013693,249,8000
342.525925,-9.36395188,0,8050
342.409258,-9.36378622,50,8050
342.292697,-9.36358628,100,8050
342.176214,-9.36335209,150,8050
342.059781,-9.36308364,200,8050
341.945696,-9.3627873,249,8050
342.525634,-9.22660744,0,8100
342.409045,-9.22643997,50,8100
342.292563,-9.2262388,100,8100
342.176159,-9.22600398,150,8100
342.059803,-9.2257355,200,8100
341.945795,-9.22543969,249,8100
342.525344,-9.08924227,0,8150
342.408833,-9.08907334,50,8150
342.292429,-9.08887132,100,8150
342.176102,-9.08863623,150,8150
342.059825,-9.08836807,200,8150
341.945893,-9.08807315,249,8150
342.525058,-8.95187622,0,8200
342.408625,-8.95170634,50,8200
342.292297,-8.95150394,100,8200
342.176047,-8.95126907,150,8200
342.059846,-8.95100171,200,8200
341.94599,-8.95070816,249,8200
342.524776,-8.81451759,0,8250
342.408418,-8.81434642,50,8250
342.292167,-8.81414333,100,8250
342.175993,-8.81390836,150,8250
342.059868,-8.81364149,200,8250
341.946086,-8.81334898,249,8250
342.524487,-8.67714955,0,8300
342.408205,-8.6769771,50,8300
342.292028,-8.67677333,100,8300
342.17593,-8.67653825,150,8300
342.05988,-8.67627186,200,8300
341.946172,-8.6759804,249,8300
342.52421,-8.5397741,0,8350
342.408002,-8.53960042,50,8350
342.2919,-8.539396,100,8350
342.175876,-8.53916087,150,8350
342.059901,-8.53889502,200,8350
341.946266,-8.53860464,249,8350
342.523931,-8.40240498,0,8400
342.407796,-8.40222965,50,8400
342.291768,-8.40202418,100,8400
342.175817,-8.40178857,150,8400
342.059915,-8.40152283,200,8400
341.946352,-8.40123313,249,8400
342.523653,-8.26501993,0,8450
342.407591,-8.26484328,50,8450
342.291635,-8.26463705,100,8450
342.175757,-8.26440129,150,8450
342.059928,-8.26413597,200,8450
341.946436,-8.26384725,249,8450
342.523379,-8.12763332,0,8500
342.407389,-8.12745552,50,8500
342.291505,-8.12724874,100,8500
342.175698,-8.127013,150,8500
342.059941,-8.1267483,200,8500
341.946519,-8.12646074,249,8500
342.523107,-7.99025071,0,8550
342.407188,-7.99007165,50,8550
342.291375,-7.98986419,100,8550
342.175639,-7.98962836,150,8550
342.059953,-7.98936413,200,8550
341.946601,-7.98907761,249,8550
342.522836,-7.85285466,0,8600
342.406987,-7.85267409,50,8600
342.291244,-7.8524657,100,8600
342.175579,-7.85222952,150,8600
342.059963,-7.85196553,200,8600
341.94668,-7.8516798,249,8600
342.52257,-7.71545462,0,8650
342.40679,-7.71527284,50,8650
342.291116,-7.71506382,100,8650
342.17552,-7.71482758,150,8650
342.059973,-7.71456411,200,8650
341.946758,-7.71427946,249,8650
342.522305,-7.5780649,0,8700
342.406593,-7.57788174,50,8700
342.290988,-7.57767192,100,8700
342.17546,-7.57743547,150,8700
342.059982,-7.57717236,200,8700
341.946834,-7.57688863,249,8700
342.522038,-7.44065779,0,8750
342.406394,-7.44047323,50,8750
342.290856,-7.4402626,100,8750
342.175396,-7.44002591,150,8750
342.059986,-7.43976315,200,8750
341.946904,-7.4394803,249,8750
342.521777,-7.3032516,0,8800
342.4062,-7.30306573,50,8800
342.290729,-7.30285437,100,8800
342.175336,-7.30261752,150,8800
342.059992,-7.30235518,200,8800
341.946976,-7.30207332,249,8800
342.521514,-7.16585378,0,8850
342.406003,-7.16566609,50,8850
342.290598,-7.16545349,100,8850
342.17527,-7.16521598,150,8850
342.059992,-7.16495356,200,8850
341.947041,-7.16467216,249,8850
342.521256,-7.02842642,0,8900
342.40581,-7.02823712,50,8900
342.29047,-7.02802347,100,8900
342.175208,-7.02778549,150,8900
342.059995,-7.02752317,200,8900
341.947108,-7.02724243,249,8900
342.521003,-6.89100596,0,8950
342.405621,-6.89081561,50,8950
342.290345,-6.89060151,100,8950
342.175147,-6.89036364,150,8950
342.059999,-6.89010201,200,8950
341.947175,-6.8898225,249,8950
342.520746,-6.753593,0,9000
342.405428,-6.75340113,50,9000
342.290215,-6.75318608,100,9000
342.175081,-6.75294784,150,9000
342.059996,-6.7526864,200,9000
341.947234,-6.75240764,249,9000
342.52049,-6.61616156,0,9050
342.405235,-6.61596846,50,9050
342.290086,-6.61575275,100,9050
342.175014,-6.61551442,150,9050
342.059991,-6.61525347,200,9050
341.947291,-6.61497574,249,9050
342.520243,-6.47873236,0,9100
342.40505,-6.47853809,50,9100
342.289962,-6.47832179,100,9100
342.174952,-6.47808344,150,9100
342.059992,-6.47782304,200,9100
341.947351,-6.4775464,249,9100
342.519993,-6.34130932,0,9150
342.40486,-6.34111377,50,9150
342.289833,-6.34089675,100,9150
342.174884,-6.34065826,150,9150
342.059985,-6.34039828,200,9150
341.947404,-6.34012261,249,9150
342.519748,-6.203869,0,9200
342.404676,-6.20367226,50,9200
342.289709,-6.20345462,100,9200
342.17482,-6.20321608,150,9200
342.059981,-6.20295662,200,9200
341.94746,-6.20268201,249,9200
342.519503,-6.06642968,0,9250
342.40449,-6.06623184,50,9250
342.289583,-6.06601367,100,9250
342.174753,-6.06577518,150,9250
342.059973,-6.06551633,200,9250
341.94751,-6.06524286,249,9250
342.51926,-5.9289953,0,9300
342.404305,-5.92879603,50,9300
342.289457,-5.92857701,100,9300
342.174686,-5.92833822,150,9300
342.059964,-5.92807965,200,9300
341.947559,-5.92780701,249,9300
342.519019,-5.79154518,0,9350
342.404123,-5.79134442,50,9350
342.289332,-5.79112447,100,9350
342.174618,-5.79088532,150,9350
342.059955,-5.79062695,200,9350
341.947606,-5.79035506,249,9350
342.51878,-5.65409956,0,9400
342.40394,-5.65389766,50,9400
342.289206,-5.65367715,100,9400
342.17455,-5.653438,150,9400
342.059943,-5.6531802,200,9400
341.94765,-5.65290941,249,9400
342.518543,-5.51665586,0,9450
342.40376,-5.51645231,50,9450
342.289082,-5.5162307,100,9450
342.174481,-5.51599102,150,9450
342.059931,-5.51573326,200,9450
341.947693,-5.51546305,249,9450
342.518306,-5.37920151,0,9500
342.403578,-5.37899658,50,9500
342.288955,-5.37877417,100,9500
342.17441,-5.37853426,150,9500
342.059915,-5.37827682,200,9500
341.947731,-5.37800749,249,9500
342.518074,-5.24173867,0,9550
342.4034,-5.24153238,50,9550
342.288832,-5.24130918,100,9550
342.174341,-5.24106904,150,9550
342.0599,-5.24081193,200,9550
341.94777,-5.24054346,249,9550
342.51785,-5.10428032,0,9600
342.403229,-5.10407254,50,9600
342.288715,-5.1038484,100,9600
342.174278,-5.10360789,150,9600
342.059891,-5.10335098,200,9600
341.947813,-5.10308324,249,9600
342.517626,-4.96681213,0,9650
342.403058,-4.96660296,50,9650
342.288596,-4.96637799,100,9650
342.174212,-4.96613721,150,9650
342.059878,-4.96588059,200,9650
341.947852,-4.96561369,249,9650
342.517398,-4.82934301,0,9700
342.402883,-4.82913261,50,9700
342.288473,-4.82890696,100,9700
342.174141,-4.82866607,150,9700
342.059859,-4.8284099,200,9700
341.947884,-4.82814398,249,9700
342.517174,-4.69188267,0,9750
342.40271,-4.6916707,50,9750
342.288351,-4.69144406,100,9750
342.17407,-4.69120272,150,9750
342.059839,-4.69094667,200,9750
341.947915,-4.69068141,249,9750
342.516953,-4.55440098,0,9800
342.40254,-4.5541877,50,9800
342.288231,-4.55396031,100,9800
342.174001,-4.55371879,150,9800
342.059821,-4.55346311,200,9800
341.947946,-4.55319875,249,9800
342.516729,-4.41692284,0,9850
342.402365,-4.41670824,50,9850
342.288106,-4.41648009,100,9850
342.173925,-4.41623837,150,9850
342.059795,-4.41598304,200,9850
341.947968,-4.41571957,249,9850
342.516503,-4.27945481,0,9900
342.402188,-4.27923868,50,9900
342.287978,-4.27900956,100,9900
342.173846,-4.27876742,150,9900
342.059765,-4.27851224,200,9900
341.947986,-4.27824945,249,9900
342.516284,-4.1419665,0,9950
342.402017,-4.14174926,50,9950
342.287855,-4.14151959,100,9950
342.173771,-4.14127746,150,9950
342.059737,-4.14102284,200,9950
341.948006,-4.14076115,249,9950
342.516069,-4.00447377,0,10000
342.401849,-4.00425542,50,10000
342.287734,-4.0040252,100,10000
342.173698,-4.00378307,150,10000
342.059711,-4.00352901,200,10000
341.948026,-4.0032684,249,10000
342.515861,-3.86699249,0,10050
342.401687,-3.86677268,50,10050
342.287619,-3.86654157,100,10050
342.173629,-3.86629911,150,10050
342.059689,-3.86604527,200,10050
341.948049,-3.86578541,249,10050
342.515651,-3.72949848,0,10100
342.401523,-3.7292774,50,10100
342.2875,-3.72904556,100,10100
342.173556,-3.72880293,150,10100
342.059661,-3.72854948,200,10100
341.948066,-3.72829054,249,10100
342.515444,-3.59199328,0,10150
342.401361,-3.59177094,50,10150
342.287383,-3.5915384,100,10150
342.173483,-3.59129563,150,10150
342.059633,-3.59104258,200,10150
341.948083,-3.59078458,249,10150
342.515239,-3.45450405,0,10200
342.401199,-3.45428011,50,10200
342.287266,-3.45404652,100,10200
342.17341,-3.45380325,150,10200
342.059604,-3.45355026,200,10200
341.948097,-3.45329285,249,10200
342.515032,-3.31700088,0,10250
342.401035,-3.31677543,50,10250
342.287145,-3.31654089,100,10250
342.173332,-3.31629722,150,10250
342.05957,-3.31604438,200,10250
341.948105,-3.31578765,249,10250
342.514832,-3.17948528,0,10300
342.400879,-3.17925882,50,10300
342.28703,-3.17902382,100,10300
342.17326,-3.17878024,150,10300
342.05954,-3.17852804,200,10300
341.948117,-3.17827248,249,10300
342.514638,-3.04197448,0,10350
342.400726,-3.04174671,50,10350
342.286919,-3.04151094,100,10350
342.17319,-3.04126716,150,10350
342.059512,-3.0410153,200,10350
341.948129,-3.04076061,249,10350
342.514444,-2.90445953,0,10400
342.400573,-2.90423043,50,10400
342.286807,-2.9039939,100,10400
342.173119,-2.9037499,150,10400
342.059481,-2.90349838,200,10400
341.948139,-2.90324454,249,10400
342.514251,-2.76693559,0,10450
342.40042,-2.76670533,50,10450
342.286694,-2.76646819,100,10450
342.173046,-2.76622412,150,10450
342.059449,-2.76597309,200,10450
341.948145,-2.76572026,249,10450
342.514055,-2.62942519,0,10500
342.400263,-2.62919349,50,10500
342.286577,-2.62895546,100,10500
342.172968,-2.62871106,150,10500
342.05941,-2.62846023,200,10500
341.948145,-2.62820814,249,10500
342.51386,-2.49189965,0,10550
342.400106,-2.49166657,50,10550
342.286458,-2.4914277,100,10550
342.172888,-2.49118301,150,10550
342.059368,-2.49093244,200,10550
341.948141,-2.49068114,249,10550
342.51367,-2.35437238,0,10600
342.399954,-2.35413798,50,10600
342.286343,-2.35389835,100,10600
342.172811,-2.35365344,150,10600
342.059329,-2.3534032,200,10600
341.948139,-2.35315275,249,10600
342.513478,-2.21684984,0,10650
342.399799,-2.21661413,50,10650
342.286225,-2.21637374,100,10650
342.172729,-2.21612862,150,10650
342.059284,-2.21587872,200,10650
341.948131,-2.21562913,249,10650
342.513291,-2.0793233,0,10700
342.399648,-2.07908596,50,10700
342.286111,-2.07884448,100,10700
342.172651,-2.07859883,150,10700
342.059242,-2.07834895,200,10700
341.948124,-2.0780999,249,10700
342.51311,-1.94178464,0,10750
342.399502,-1.94154582,50,10750
342.285999,-1.94130341,100,10750
342.172575,-1.94105737,150,10750
342.059201,-1.94080764,200,10750
341.948118,-1.94055928,249,10750
342.51293,-1.80424579,0,10800
342.399356,-1.80400563,50,10800
342.285888,-1.80376244,100,10800
342.172498,-1.80351616,150,10800
342.059159,-1.80326674,200,10800
341.948109,-1.80301921,249,10800
342.512759,-1.6667038,0,10850
342.399219,-1.6664619,50,10850
342.285785,-1.66621751,100,10850
342.172429,-1.66597058,150,10850
342.059123,-1.66572105,200,10850
341.948107,-1.66547394,249,10850
342.5126,-1.54291009,0,10895
342.39909,-1.54266718,50,10895
342.285685,-1.54242228,100,10895
342.172359,-1.54217532,150,10895
342.059083,-1.54192626,200,10895
341.948095,-1.54168008,249,10895
